,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_Brouwer_2019_abstract.json,1.0,1.0,1.0,1.0,1.0,0.8904544500419815,0.00822795635365995,0.9016393442622951,344.08196721311475,6,15,30,45,54,13,41,105,191,526,38038,38010,37946,37860,37525,55,46,31,16,7,0.999658,0.998922,0.997241,0.99498,0.986176
