,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_Leenaars_2019_abstract_keywords.json,1.0,1.0,1.0,1.0,1.0,0.8955249569707401,0.0034734207801173627,0.875,28.625,1,4,8,12,14,0,5,9,28,38,5794,5789,5785,5766,5756,15,12,8,4,2,1.0,0.999137,0.998447,0.995167,0.993441
