,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_Moran_2021_abstract_keywords.json,0.11818181818181818,0.38181818181818183,0.7181818181818181,0.9181818181818182,0.9818181818181818,0.17210283960092096,0.3602116816934535,0.01818181818181818,1893.3,11,27,55,82,99,443,819,1573,2655,3631,4659,4283,3529,2447,1471,99,83,55,28,11,0.913171,0.839475,0.69169,0.479616,0.288318
