,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_van_Dis_2020_abstract.json,0.7887323943661971,0.9295774647887324,0.971830985915493,1.0,1.0,0.6695156695156695,0.07481354165856542,0.6901408450704225,713.4366197183099,7,17,35,53,63,60,114,231,814,1638,8995,8941,8824,8241,7417,64,54,36,18,8,0.993374,0.98741,0.974489,0.910105,0.819105
