,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_van_der_Valk_2021_abstract.json,0.3181818181818182,0.6590909090909091,0.9090909090909091,0.9886363636363636,1.0,0.3872752420470263,0.17741589119541876,0.2159090909090909,157.1590909090909,8,22,44,66,79,8,28,66,175,272,627,607,569,460,363,80,66,44,22,9,0.987402,0.955906,0.896063,0.724409,0.571654
