,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_Smid_2020_abstract.json,0.8846153846153846,0.9615384615384616,1.0,1.0,1.0,0.7763809523809524,0.04183561724923787,0.7692307692307693,122.23076923076923,2,6,13,19,23,7,29,55,95,138,2592,2570,2544,2504,2461,24,20,13,7,3,0.997307,0.988842,0.978838,0.963447,0.946903
