,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_van_der_Waal_2022_abstract_keywords.json,0.8125,0.96875,1.0,1.0,1.0,0.7891260162601627,0.0524922520661157,0.71875,118.125,3,8,16,24,28,5,18,36,123,228,1931,1918,1900,1813,1708,29,24,16,8,4,0.997417,0.990702,0.981405,0.936467,0.882231
