,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_Wassenaar_2017_abstract_keywords.json,0.9,0.990909090909091,1.0,1.0,1.0,0.8116357944169058,0.027260695894893883,0.8,261.4818181818182,11,27,55,82,99,5,18,51,157,601,7551,7538,7505,7399,6955,99,83,55,28,11,0.999338,0.997618,0.99325,0.979222,0.920461
