,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_Nelson_2002_abstract_keywords.json,0.3037974683544304,0.6075949367088608,0.9240506329113924,1.0,1.0,0.3956043956043956,0.15789473684210525,0.20253164556962025,85.0,7,19,39,59,71,4,11,27,71,106,281,274,258,214,179,72,60,40,20,8,0.985965,0.961404,0.905263,0.750877,0.62807
