,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_Radjenovic_2013_abstract_keywords.json,1.0,1.0,1.0,1.0,1.0,0.8622956345862127,0.02466364471049226,0.8936170212765957,169.17021276595744,4,11,23,35,42,64,75,118,142,273,5822,5811,5768,5744,5613,43,36,24,12,5,0.989127,0.987258,0.979952,0.975875,0.953619
