,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_Leenaars_2020_abstract.json,0.4793814432989691,0.8298969072164949,0.9862542955326461,0.9982817869415808,1.0,0.5734682561685611,0.11097552634524269,0.3797250859106529,1027.4896907216496,58,145,291,436,523,24,124,470,1061,1766,6608,6508,6162,5571,4866,524,437,291,146,59,0.996381,0.981303,0.929131,0.840018,0.733715
