record_id,td_sim_0,record_atd
3089,80.0,80.0
3092,2027.0,2027.0
3121,1050.0,1050.0
3128,1502.0,1502.0
3129,316.0,316.0
3135,943.0,943.0
3141,112.0,112.0
3144,130.0,130.0
3164,1520.0,1520.0
3165,1405.0,1405.0
3179,85.0,85.0
3203,668.0,668.0
3213,1384.0,1384.0
3217,91.0,91.0
3219,40.0,40.0
3220,439.0,439.0
3229,766.0,766.0
3244,41.0,41.0
3248,380.0,380.0
3287,966.0,966.0
3290,86.0,86.0
3293,890.0,890.0
3295,621.0,621.0
3298,523.0,523.0
3301,89.0,89.0
3317,8.0,8.0
3328,2283.0,2283.0
3355,625.0,625.0
3358,1425.0,1425.0
3365,1507.0,1507.0
3384,562.0,562.0
3389,258.0,258.0
3455,654.0,654.0
3456,1311.0,1311.0
3457,855.0,855.0
3471,81.0,81.0
3478,1857.0,1857.0
3495,325.0,325.0
3503,464.0,464.0
3521,1492.0,1492.0
3534,456.0,456.0
3543,154.0,154.0
3545,1264.0,1264.0
3554,5105.0,5105.0
3571,542.0,542.0
3585,1100.0,1100.0
3595,28.0,28.0
3607,295.0,295.0
3624,1496.0,1496.0
3634,1259.0,1259.0
3640,88.0,88.0
3647,1144.0,1144.0
3653,351.0,351.0
3658,539.0,539.0
3687,3072.0,3072.0
3694,662.0,662.0
3727,210.0,210.0
3747,35.0,35.0
3755,497.0,497.0
3759,690.0,690.0
3767,57.0,57.0
3774,1244.0,1244.0
3781,1525.0,1525.0
3788,1637.0,1637.0
3802,631.0,631.0
3827,1476.0,1476.0
3831,1182.0,1182.0
3837,607.0,607.0
3865,1963.0,1963.0
3868,238.0,238.0
3887,385.0,385.0
3891,1808.0,1808.0
3905,2534.0,2534.0
3914,163.0,163.0
3925,120.0,120.0
3933,3305.0,3305.0
3941,1744.0,1744.0
3942,1798.0,1798.0
3960,872.0,872.0
4029,320.0,320.0
4044,98.0,98.0
4092,337.0,337.0
4097,350.0,350.0
4101,3018.0,3018.0
4121,1106.0,1106.0
4123,1498.0,1498.0
4155,2561.0,2561.0
4159,279.0,279.0
4171,491.0,491.0
4174,2670.0,2670.0
4180,1548.0,1548.0
4230,2794.0,2794.0
4232,274.0,274.0
4238,2937.0,2937.0
4254,109.0,109.0
4266,13.0,13.0
4272,138.0,138.0
4277,1970.0,1970.0
4280,2294.0,2294.0
4296,256.0,256.0
4301,622.0,622.0
4316,693.0,693.0
4319,346.0,346.0
4333,37.0,37.0
4362,208.0,208.0
4368,1563.0,1563.0
4389,411.0,411.0
4397,2681.0,2681.0
4403,2150.0,2150.0
4412,1483.0,1483.0
4418,39.0,39.0
4429,79.0,79.0
4451,6004.0,6004.0
4452,2349.0,2349.0
4456,2425.0,2425.0
4480,2210.0,2210.0
