record_id,td_sim_0,record_atd
36,53.0,53.0
1276,145.0,145.0
1780,17.0,17.0
2039,91.0,91.0
2304,72.0,72.0
2751,71.0,71.0
2925,13.0,13.0
3141,59.0,59.0
4614,15.0,15.0
average_simulation_TD,59.55555555555556,
