record_id,td_sim_0,record_atd
142,285.0,285.0
346,34.0,34.0
497,1669.0,1669.0
555,17.0,17.0
600,227.0,227.0
753,84.0,84.0
774,32.0,32.0
862,39.0,39.0
886,214.0,214.0
1262,45.0,45.0
1309,25.0,25.0
1440,161.0,161.0
1606,87.0,87.0
1655,13.0,13.0
1788,101.0,101.0
1980,128.0,128.0
2047,109.0,109.0
2280,138.0,138.0
2293,11.0,11.0
2334,3.0,3.0
2528,20.0,20.0
2714,228.0,228.0
2798,41.0,41.0
2839,73.0,73.0
2847,490.0,490.0
average_simulation_TD,170.96,
