record_id,td_sim_0,record_atd
6,16.0,16.0
30,26.0,26.0
42,6.0,6.0
48,27.0,27.0
65,185.0,185.0
81,1.0,1.0
89,55.0,55.0
98,3.0,3.0
127,19.0,19.0
147,36.0,36.0
179,28.0,28.0
235,2.0,2.0
236,21.0,21.0
247,46.0,46.0
average_simulation_TD,33.642857142857146,
