record_id,td_sim_0,record_atd
422,131.0,131.0
749,648.0,648.0
979,11.0,11.0
1059,40.0,40.0
1096,198.0,198.0
1142,41.0,41.0
1167,74.0,74.0
1777,35.0,35.0
1802,2.0,2.0
2007,51.0,51.0
2468,605.0,605.0
2782,95.0,95.0
3295,444.0,444.0
3326,78.0,78.0
3330,71.0,71.0
3935,61.0,61.0
4072,42.0,42.0
4260,13.0,13.0
average_simulation_TD,146.66666666666666,
