record_id,td_sim_0,record_atd
31,151.0,151.0
121,58.0,58.0
122,66.0,66.0
216,69.0,69.0
520,62.0,62.0
526,114.0,114.0
672,335.0,335.0
763,472.0,472.0
810,728.0,728.0
1000,41.0,41.0
1063,35.0,35.0
1195,103.0,103.0
1203,77.0,77.0
1257,9.0,9.0
1429,47.0,47.0
1534,6.0,6.0
1809,161.0,161.0
1876,33.0,33.0
1877,154.0,154.0
2067,70.0,70.0
2070,55.0,55.0
2241,15.0,15.0
2276,120.0,120.0
2279,95.0,95.0
2307,34.0,34.0
2452,68.0,68.0
average_simulation_TD,122.23076923076923,
