record_id,td_sim_0,record_atd
31,92.0,92.0
121,93.0,93.0
122,196.0,196.0
216,84.0,84.0
520,108.0,108.0
526,176.0,176.0
672,402.0,402.0
763,552.0,552.0
810,199.0,199.0
1000,86.0,86.0
1063,73.0,73.0
1195,68.0,68.0
1203,147.0,147.0
1257,18.0,18.0
1429,62.0,62.0
1534,66.0,66.0
1809,116.0,116.0
1876,71.0,71.0
1877,85.0,85.0
2067,109.0,109.0
2070,113.0,113.0
2241,33.0,33.0
2276,32.0,32.0
2279,87.0,87.0
2307,72.0,72.0
2452,88.0,88.0
average_simulation_TD,124.15384615384616,
