record_id,td_sim_0,record_atd
10937,27219.0,27219.0
11080,1697.0,1697.0
11101,590.0,590.0
11129,4511.0,4511.0
11161,8417.0,8417.0
11198,204.0,204.0
11278,2135.0,2135.0
11288,749.0,749.0
11290,1480.0,1480.0
11337,107.0,107.0
11357,105.0,105.0
11449,1121.0,1121.0
11524,20232.0,20232.0
11562,12935.0,12935.0
11613,111.0,111.0
11724,3764.0,3764.0
11805,3766.0,3766.0
11853,489.0,489.0
11856,130.0,130.0
12104,1950.0,1950.0
12117,2070.0,2070.0
12325,1800.0,1800.0
12438,4032.0,4032.0
12472,80.0,80.0
12506,2311.0,2311.0
12607,24326.0,24326.0
12628,3832.0,3832.0
12652,354.0,354.0
12688,6797.0,6797.0
12699,444.0,444.0
12886,98.0,98.0
12894,76.0,76.0
12949,18615.0,18615.0
12950,9690.0,9690.0
12953,2016.0,2016.0
13019,1158.0,1158.0
13028,297.0,297.0
13074,216.0,216.0
13124,19316.0,19316.0
13136,7859.0,7859.0
13305,717.0,717.0
13334,2372.0,2372.0
13418,121.0,121.0
13528,6546.0,6546.0
13535,455.0,455.0
13564,11002.0,11002.0
13570,5236.0,5236.0
13616,498.0,498.0
13619,3253.0,3253.0
13659,355.0,355.0
13672,1189.0,1189.0
13831,778.0,778.0
13882,11068.0,11068.0
13925,641.0,641.0
14056,316.0,316.0
14141,70.0,70.0
14176,54.0,54.0
14292,1104.0,1104.0
14335,1014.0,1014.0
14372,1826.0,1826.0
14479,12127.0,12127.0
14505,1642.0,1642.0
14553,624.0,624.0
14862,24778.0,24778.0
14912,3039.0,3039.0
14942,384.0,384.0
14979,5511.0,5511.0
14987,11486.0,11486.0
14988,20007.0,20007.0
15064,650.0,650.0
15222,848.0,848.0
15250,1693.0,1693.0
15256,1163.0,1163.0
15381,6467.0,6467.0
15480,2832.0,2832.0
15548,5895.0,5895.0
15750,162.0,162.0
15843,7976.0,7976.0
15982,25.0,25.0
16061,4741.0,4741.0
16076,15073.0,15073.0
16111,3597.0,3597.0
16153,1804.0,1804.0
16169,4094.0,4094.0
16184,488.0,488.0
16209,89.0,89.0
16297,2375.0,2375.0
16405,2153.0,2153.0
16408,387.0,387.0
16501,3052.0,3052.0
16577,12191.0,12191.0
16626,112.0,112.0
16650,4033.0,4033.0
16657,464.0,464.0
16712,24804.0,24804.0
16755,632.0,632.0
16758,94.0,94.0
16905,4147.0,4147.0
17113,668.0,668.0
17117,1032.0,1032.0
17178,15050.0,15050.0
17282,269.0,269.0
17287,4188.0,4188.0
17337,18488.0,18488.0
17362,280.0,280.0
