record_id,td_sim_0,record_atd
91,874.0,874.0
270,911.0,911.0
274,735.0,735.0
328,23.0,23.0
526,269.0,269.0
545,1171.0,1171.0
874,1163.0,1163.0
912,34.0,34.0
average_simulation_TD,647.5,
