record_id,td_sim_0,record_atd
16,14.0,14.0
27,12.0,12.0
413,51.0,51.0
637,2.0,2.0
998,33.0,33.0
1648,43.0,43.0
2004,59.0,59.0
2579,44.0,44.0
2639,5.0,5.0
3064,1.0,1.0
3085,26.0,26.0
3926,49.0,49.0
4997,11.0,11.0
5148,4.0,4.0
5556,158.0,158.0
5721,15.0,15.0
average_simulation_TD,32.9375,
